-2.067513,-3.362607,-8.845142,0.0183008,0.9957718,-0.08995489
-2.067513,-3.362607,-8.845142,0.01829622,0.9956559,-0.09122782
-2.067513,-3.362607,-8.845142,0.01829622,0.9956559,-0.09122782
-2.067513,-3.362607,-8.845142,0.01829622,0.9956559,-0.09122782
-2.067513,-3.362607,-8.845142,0.01829622,0.9956559,-0.09122782
-2.067513,-3.362607,-8.845142,0.01829622,0.9956559,-0.09122782
-2.067513,-3.362607,-8.845142,0.01829622,0.9956559,-0.09122782
-2.067037,-3.368921,-8.836311,0.01850563,0.9956325,-0.0914238
-2.067037,-3.368921,-8.836311,0.01850563,0.9956325,-0.0914238
-2.067037,-3.368921,-8.836311,0.01850563,0.9956325,-0.0914238
-2.067037,-3.368921,-8.836311,0.01850563,0.9956325,-0.0914238
-2.067037,-3.368921,-8.836311,0.01850563,0.9956325,-0.0914238
-2.067037,-3.368921,-8.836311,0.01850563,0.9956325,-0.0914238
-2.067037,-3.368921,-8.836311,0.01723283,0.9956554,-0.09141876
-2.067037,-3.368921,-8.836311,0.01723283,0.9956554,-0.09141876
-2.067037,-3.368921,-8.836311,0.01723283,0.9956554,-0.09141876
-2.067037,-3.368921,-8.836311,0.01723283,0.9956554,-0.09141876
-2.067037,-3.368921,-8.836311,0.01723283,0.9956554,-0.09141876
-2.082801,-3.368921,-8.835457,0.01826478,0.9955782,-0.09207056
-2.082801,-3.368921,-8.835457,0.01826478,0.9955782,-0.09207056
-2.082801,-3.368921,-8.835457,0.01826478,0.9955782,-0.09207056
-2.082801,-3.368921,-8.835457,0.01826478,0.9955782,-0.09207056
-2.082801,-3.368921,-8.835457,0.01826478,0.9955782,-0.09207056
-2.082801,-3.368921,-8.835457,0.01826478,0.9955782,-0.09207056
-2.098564,-3.368921,-8.834599,0.01783451,0.9957007,-0.09079221
-2.098564,-3.368921,-8.834599,0.01783451,0.9957007,-0.09079221
-2.098564,-3.368921,-8.834599,0.01783451,0.9957007,-0.09079221
-2.098564,-3.368921,-8.834599,0.01783451,0.9957007,-0.09079221
-2.098564,-3.368921,-8.834599,0.01783451,0.9957007,-0.09079221
-2.098564,-3.368921,-8.834599,0.01783451,0.9957007,-0.09079221
-2.114019,-3.359578,-8.828161,0.0180123,0.9956985,-0.09081229
-2.114019,-3.359578,-8.828161,0.0180123,0.9956985,-0.09081229
-2.114019,-3.359578,-8.828161,0.0180123,0.9956985,-0.09081229
-2.114019,-3.359578,-8.828161,0.0180123,0.9956985,-0.09081229
-2.114019,-3.359578,-8.828161,0.0180123,0.9956985,-0.09081229
-2.12947,-3.350238,-8.821712,0.02009548,0.995542,-0.09211178
-2.12947,-3.350238,-8.821712,0.02009548,0.995542,-0.09211178
-2.12947,-3.350238,-8.821712,0.02009548,0.995542,-0.09211178
-2.12947,-3.350238,-8.821712,0.02009548,0.995542,-0.09211178
-2.12947,-3.350238,-8.821712,0.02009548,0.995542,-0.09211178
-2.12947,-3.350238,-8.821712,0.02009548,0.995542,-0.09211178
-2.144915,-3.3409,-8.815256,0.01986066,0.9956632,-0.0908506
-2.144915,-3.3409,-8.815256,0.01986066,0.9956632,-0.0908506
-2.144915,-3.3409,-8.815256,0.01986066,0.9956632,-0.0908506
-2.144915,-3.3409,-8.815256,0.01986066,0.9956632,-0.0908506
-2.144915,-3.3409,-8.815256,0.01986066,0.9956632,-0.0908506
-2.144915,-3.3409,-8.815256,0.01986066,0.9956632,-0.0908506
-2.144915,-3.3409,-8.815256,0.01986405,0.9957786,-0.08957764
-2.144915,-3.3409,-8.815256,0.01986405,0.9957786,-0.08957764
-2.144915,-3.3409,-8.815256,0.01986405,0.9957786,-0.08957764
-2.144915,-3.3409,-8.815256,0.01986405,0.9957786,-0.08957764
-2.144915,-3.3409,-8.815256,0.01986405,0.9957786,-0.08957764
-2.144602,-3.331564,-8.809673,0.01922921,0.9958481,-0.08893951
-2.144602,-3.331564,-8.809673,0.01922921,0.9958481,-0.08893951
-2.144602,-3.331564,-8.809673,0.01922921,0.9958481,-0.08893951
-2.144602,-3.331564,-8.809673,0.01922921,0.9958481,-0.08893951
-2.144602,-3.331564,-8.809673,0.01922921,0.9958481,-0.08893951
-2.144602,-3.331564,-8.809673,0.01922921,0.9958481,-0.08893951
-2.144602,-3.331564,-8.809673,0.02027984,0.9957705,-0.08958703
-2.144602,-3.331564,-8.809673,0.02027984,0.9957705,-0.08958703
-2.144602,-3.331564,-8.809673,0.02027984,0.9957705,-0.08958703
-2.144602,-3.331564,-8.809673,0.02027984,0.9957705,-0.08958703
-2.144602,-3.331564,-8.809673,0.02027984,0.9957705,-0.08958703
-2.144602,-3.331564,-8.809673,0.02027984,0.9957705,-0.08958703
-2.144602,-3.331564,-8.809673,0.02111139,0.995753,-0.08960567
-2.144602,-3.331564,-8.809673,0.02111139,0.995753,-0.08960567
-2.144602,-3.331564,-8.809673,0.02111139,0.995753,-0.08960567
-2.144602,-3.331564,-8.809673,0.02111139,0.995753,-0.08960567
-2.144602,-3.331564,-8.809673,0.02111139,0.995753,-0.08960567
-2.144602,-3.331564,-8.809673,0.02069668,0.995819,-0.08895987
-2.144602,-3.331564,-8.809673,0.02069668,0.995819,-0.08895987
-2.144602,-3.331564,-8.809673,0.02069668,0.995819,-0.08895987
-2.144602,-3.331564,-8.809673,0.02069668,0.995819,-0.08895987
-2.144602,-3.331564,-8.809673,0.02069668,0.995819,-0.08895987
-2.144602,-3.331564,-8.809673,0.02069668,0.995819,-0.08895987
-2.145097,-3.32525,-8.818504,0.02070981,0.9959495,-0.08748411
-2.145097,-3.32525,-8.818504,0.02070981,0.9959495,-0.08748411
-2.145097,-3.32525,-8.818504,0.02070981,0.9959495,-0.08748411
-2.145097,-3.32525,-8.818504,0.02070981,0.9959495,-0.08748411
-2.145097,-3.32525,-8.818504,0.02070981,0.9959495,-0.08748411
-2.145097,-3.32525,-8.818504,0.02070981,0.9959495,-0.08748411
-2.145591,-3.318932,-8.827332,0.02218656,0.9958224,-0.08857363
-2.145591,-3.318932,-8.827332,0.02218656,0.9958224,-0.08857363
-2.145591,-3.318932,-8.827332,0.02218656,0.9958224,-0.08857363
-2.145591,-3.318932,-8.827332,0.02218656,0.9958224,-0.08857363
-2.145591,-3.318932,-8.827332,0.02218656,0.9958224,-0.08857363
-2.147385,-3.309292,-8.859385,0.02116928,0.9960105,-0.08668298
-2.147385,-3.309292,-8.859385,0.02116928,0.9960105,-0.08668298
-2.147385,-3.309292,-8.859385,0.02116928,0.9960105,-0.08668298
-2.147385,-3.309292,-8.859385,0.02116928,0.9960105,-0.08668298
-2.147385,-3.309292,-8.859385,0.02116928,0.9960105,-0.08668298
-2.147385,-3.309292,-8.859385,0.02116928,0.9960105,-0.08668298
-2.133391,-3.299622,-8.892292,0.02080566,0.9961265,-0.08542473
-2.133391,-3.299622,-8.892292,0.02080566,0.9961265,-0.08542473
-2.133391,-3.299622,-8.892292,0.02080566,0.9961265,-0.08542473
-2.133391,-3.299622,-8.892292,0.02080566,0.9961265,-0.08542473
-2.133391,-3.299622,-8.892292,0.02080566,0.9961265,-0.08542473
-2.133391,-3.299622,-8.892292,0.02080566,0.9961265,-0.08542473
-2.119062,-3.280582,-8.919592,0.02276715,0.9961902,-0.08417767
-2.119062,-3.280582,-8.919592,0.02276715,0.9961902,-0.08417767
-2.119062,-3.280582,-8.919592,0.02276715,0.9961902,-0.08417767
-2.119062,-3.280582,-8.919592,0.02276715,0.9961902,-0.08417767
-2.119062,-3.280582,-8.919592,0.02276715,0.9961902,-0.08417767
-2.119062,-3.280582,-8.919592,0.02276715,0.9961902,-0.08417767
-2.10344,-3.264889,-8.923683,0.02575772,0.9961346,-0.083979
-2.10344,-3.264889,-8.923683,0.02575772,0.9961346,-0.083979
-2.10344,-3.264889,-8.923683,0.02575772,0.9961346,-0.083979
-2.10344,-3.264889,-8.923683,0.02575772,0.9961346,-0.083979
-2.10344,-3.264889,-8.923683,0.02575772,0.9961346,-0.083979
-2.10344,-3.264889,-8.923683,0.0266196,0.9963239,-0.08142491
-2.10344,-3.264889,-8.923683,0.0266196,0.9963239,-0.08142491
-2.10344,-3.264889,-8.923683,0.0266196,0.9963239,-0.08142491
-2.10344,-3.264889,-8.923683,0.0266196,0.9963239,-0.08142491
-2.10344,-3.264889,-8.923683,0.0266196,0.9963239,-0.08142491
-2.10344,-3.264889,-8.923683,0.0266196,0.9963239,-0.08142491
-2.11924,-3.264889,-8.922815,0.02873752,0.9963164,-0.08078939
-2.11924,-3.264889,-8.922815,0.02873752,0.9963164,-0.08078939
-2.11924,-3.264889,-8.922815,0.02873752,0.9963164,-0.08078939
-2.11924,-3.264889,-8.922815,0.02873752,0.9963164,-0.08078939
-2.11924,-3.264889,-8.922815,0.02873752,0.9963164,-0.08078939
-2.11924,-3.264889,-8.922815,0.02873752,0.9963164,-0.08078939
-2.150838,-3.264889,-8.921059,0.03125529,0.9963418,-0.07953004
